Wavelength (nm)	%T
453.5	0.000264737
453	0.000115377
452.5	0.000311161
452	0.000390699
451.5	0.000186068
451	0.000130483
450.5	0.000470335
450	0.000166925
449.5	0.00027228
449	0.000401494
448.5	0.000397954
448	0.000250059
447.5	0.000177136
447	0.000113487
446.5	0.000374513
446	0.000337619
445.5	0.00029527
445	0.000372044
444.5	0.000431645
444	9.81E-05
443.5	0.000576169
443	2.81E-05
442.5	0.000583366
442	0.000259135
441.5	0.000321637
441	0.000241346
440.5	0.000303375
440	0.000198286
439.5	0.000514779
439	6.27E-05
438.5	0.000210203
438	0.000437468
437.5	0.000430759
437	0.000454408
436.5	0.000396928
436	0.000283109
435.5	9.29E-05
435	0.000146056
434.5	0.000237207
434	0.000162422
433.5	0.000169613
433	0.000463637
432.5	0.000237133
432	0.000605591
431.5	0.000410941
431	0.000212878
430.5	0.000389359
430	0.000145491
429.5	0.000147182
429	0.00025149
428.5	0.000200382
428	0.000274075
427.5	0.000121376
427	0.000325883
426.5	0.000157614
426	0.000247274
425.5	0.000266401
425	0.000360677
424.5	8.76E-05
424	0.000347786
423.5	0.00032414
423	0.000231919
422.5	0.00025987
422	0.000342361
421.5	-3.85E-05
421	0.000194846
420.5	0.000401184
420	0.000106408
419.5	0.0003324
419	0.000379169
418.5	0.000195233
418	0.00017827
417.5	0.00040271
417	-4.85E-05
416.5	0.000263041
416	0.000301727
415.5	0.000287617
415	0.000158444
414.5	3.34E-05
414	0.000348439
413.5	0.000142711
413	0.000155053
412.5	0.000200029
412	0.000270727
411.5	1.62E-05
411	0.000105366
410.5	0.000371387
410	-0.000298141
409.5	0.00032683
409	0.000139252
408.5	0.000273009
408	0.00035871
407.5	0.000154744
407	0.00018183
406.5	0.000383955
406	6.34E-06
405.5	0.000231514
405	0.000172997
404.5	0.000267728
404	4.72E-05
403.5	0.000206536
403	0.000463437
402.5	0.000243831
402	0.000205041
401.5	0.000169491
401	0.00032654
400.5	-2.07E-05
400	-3.08E-05
399.5	7.11E-08
399	0.00030629
398.5	0.00024636
398	0.000118317
397.5	0.000179082
397	0.000687285
396.5	-2.15E-05
396	0.000318221
395.5	0.000253212
395	3.70E-05
394.5	0.000180196
394	0.000483746
393.5	0.000337489
393	9.70E-05
392.5	-0.000183203
392	0.000216236
391.5	0.00060289
391	-0.000210369
390.5	0.000449829
390	0.000338392
389.5	0.000134819
389	0.000416861
388.5	4.49E-05
388	0.000343157
387.5	0.000219729
387	0.000235604
386.5	0.000164692
386	0.000265178
385.5	0.000626156
385	-0.000322859
384.5	0.000346846
384	5.16E-05
383.5	0.000308336
383	0.000171556
382.5	0.000293837
382	0.00012405
381.5	0.000222741
381	0.000193715
380.5	6.94E-05
380	0.000248949
379.5	0.000179973
379	0.000303657
378.5	-7.72E-05
378	0.000328185
377.5	0.000225717
377	0.000240568
376.5	0.000335634
376	0.000250943
375.5	0.000132314
375	0.00018609
374.5	0.000220752
374	0.000412942
373.5	-0.000129612
373	0.000461813
372.5	0.000328494
372	0.000406861
371.5	0.000372918
371	0.00047767
370.5	0.000217533
370	0.000458427
369.5	0.000532349
369	0.000544782
368.5	-7.72E-05
368	0.000276336
367.5	0.000323552
367	0.00024758
366.5	0.000398972
366	0.000120004
365.5	0.000297866
365	0.000896403
364.5	0.000157395
364	0.000376227
363.5	0.000336428
363	-1.27E-05
362.5	5.72E-05
362	0.000235196
361.5	0.00021544
361	0.000255018
360.5	0.000213724
360	0.000347955
359.5	0.000215368
359	0.000249952
358.5	0.000802916
358	-0.000124168
357.5	9.34E-05
357	0.000484525
356.5	0.000311789
356	0.000416983
355.5	0.000513169
355	-0.00022145
354.5	0.000246727
354	0.000305645
353.5	0.000345283
353	6.56E-05
352.5	0.000301729
352	0.00023723
351.5	0.000107089
351	0.000169774
350.5	0.000455692
350	0.000104985
349.5	0.000317877
349	0.000139098
348.5	0.000703258
348	0.000541965
347.5	0.000150326
347	0.000439217
346.5	0.000616832
346	-0.00010147
345.5	0.000418205
345	0.000248852
344.5	0.000392869
344	5.74E-05
343.5	0.000245576
343	0.000667347
342.5	0.000157245
342	5.96E-05
341.5	0.000166638
341	0.000256314
340.5	0.000349575
340	0.000176202
339.5	2.41E-06
339	0.000115633
338.5	0.000667225
338	5.90E-05
337.5	0.000438629
337	0.000362941
336.5	0.000169764
336	0.000219718
335.5	0.000338838
335	0.000270442
334.5	0.0002617
334	9.92E-05
333.5	0.000573298
333	0.000371623
332.5	0.000238673
332	0.00027932
331.5	0.000202884
331	0.000221622
330.5	0.000510898
330	9.22E-05
329.5	0.000280994
329	0.000152597
328.5	5.50E-05
328	0.00021043
327.5	1.74E-05
327	0.000331802
326.5	0.000340724
326	9.14E-05
325.5	0.000173462
325	0.000220706
324.5	0.000293021
324	0.000180831
323.5	0.000391389
323	0.000126098
322.5	-3.91E-05
322	0.000445523
321.5	0.000138216
321	8.00E-05
320.5	0.000365013
320	0.000202466
319.5	7.14E-05
319	-5.59E-05
318.5	0.000335943
318	0.000358398
317.5	0.000340859
317	-0.000187189
316.5	7.24E-05
316	0.000346046
315.5	0.000123606
315	0.000185846
314.5	5.33E-05
314	0.000310296
313.5	0.000348625
313	8.10E-06
312.5	0.000304324
312	0.000112727
311.5	5.15E-05
311	0.0001538
310.5	0.00050297
310	0.000502309
309.5	-0.000172273
309	0.000250145
308.5	0.000176366
308	-5.94E-05
307.5	0.000361053
307	2.59E-05
306.5	-0.000167855
306	0.00016707
305.5	7.62E-05
305	-0.000117828
304.5	0.00044158
304	1.41E-05
303.5	-0.000170592
303	2.32E-05
302.5	-9.05E-06
302	0.000353068
301.5	-0.000614903
301	7.06E-05
300.5	0.000169709
300	-2.35E-05
299.5	0.000304877
299	7.93E-05
298.5	0.000124839
298	0.000112011
297.5	0.000264251
297	8.29E-06
296.5	0.000105306
296	0.000273759
295.5	5.41E-05
295	0.000225329
294.5	0.000153995
294	0.00013054
293.5	0.000200984
293	0.00018995
292.5	8.50E-05
292	0.000175654
291.5	0.000112717
291	0.000122335
290.5	0.000104267
290	-6.32E-06
289.5	0.000172284
289	-0.000113989
288.5	0.0003483
288	0.000103096
287.5	5.01E-05
287	0.000116828
286.5	0.000181222
286	-2.46E-05
285.5	0.000223042
285	0.000159308
284.5	0.00011916
284	-6.39E-05
283.5	9.94E-05
283	0.000327155
282.5	0.000240673
282	0.000182586
281.5	8.36E-05
281	-2.91E-05
280.5	0.000405568
280	0.00017982
279.5	-7.30E-05
279	4.64E-05
278.5	5.46E-05
278	0.000297714
277.5	-4.36E-05
277	8.46E-05
276.5	4.61E-05
276	0.000152298
275.5	0.000310421
275	-2.77E-05
274.5	6.40E-05
274	0.000215915
273.5	6.33E-05
273	0.000184353
272.5	-1.91E-05
272	0.000138399
271.5	-3.65E-05
271	0.000306178
270.5	3.66E-05
270	0.000119317
269.5	0.000168546
269	4.19E-05
268.5	-9.55E-05
268	6.71E-05
267.5	-7.66E-05
267	8.81E-05
266.5	-0.000105862
266	0.000243971
265.5	-1.67E-06
265	0.000230213
264.5	9.51E-05
264	0.000150064
263.5	-0.00033793
263	0.000249163
262.5	9.69E-05
262	0.000136111
261.5	0.000107577
261	0.000111649
260.5	-6.69E-06
260	0.000334572
259.5	0.000180999
259	-0.000165454
258.5	2.23E-05
258	0.00013814
257.5	-8.79E-06
257	-2.73E-05
256.5	0.000139156
256	5.60E-05
255.5	0.000147842
255	0.000177738
254.5	0.000191324
254	7.36E-05
253.5	0.00013557
253	0.000297621
252.5	6.34E-05
252	2.62E-05
251.5	0.000125889
251	8.77E-06
250.5	8.67E-05
250	7.43E-05
249.5	-2.36E-05
249	0.000223858
248.5	9.05E-05
248	3.67E-05
247.5	3.15E-05
247	0.000191964
246.5	-8.52E-05
246	0.000197223
245.5	2.01E-05
245	-0.000104546
244.5	-0.000103178
244	0.000131388
243.5	0.000182752
243	-3.52E-05
242.5	4.69E-06
242	0.000140518
241.5	4.85E-05
241	0.000124898
240.5	-0.000161273
240	0.000142973
239.5	0.000251637
239	0.000183243
238.5	-1.61E-05
238	-0.000139585
237.5	0.000119526
237	0.000224168
236.5	4.48E-05
236	0.00013732
235.5	-0.000112342
235	0.000173672
234.5	0.000280664
234	0.000135104
233.5	-4.58E-06
233	0.000201358
232.5	0.000147963
232	-2.90E-05
231.5	7.89E-05
231	0.000246699
230.5	-2.14E-05
230	0.000232104
229.5	0.000257555
229	0.000180593
228.5	0.000234699
228	1.96E-05
227.5	0.000124156
227	0.000133466
226.5	9.72E-05
226	-2.86E-05
225.5	0.000150382
225	8.37E-05
224.5	0.000156934
224	0.000109597
223.5	0.000197385
223	-2.88E-05
222.5	-7.52E-05
222	0.000279173
221.5	-1.94E-05
221	0.000103054
220.5	0.000108078
220	0.000198073
219.5	0.000101827
219	0.00025745
218.5	-9.45E-05
218	9.14E-05
217.5	-0.000117123
217	-8.43E-05
216.5	0.000130359
216	7.59E-05
215.5	0.000140729
215	0.000145086
214.5	5.42E-05
214	2.54E-05
213.5	0.000103948
213	-0.000183503
212.5	8.11E-05
212	0.000173536
211.5	4.54E-06
211	9.63E-05
210.5	7.85E-05
210	0.000176595
209.5	0.000155429
209	6.71E-05
208.5	-0.000168812
208	9.24E-06
207.5	0.000151919
207	-3.53E-05
206.5	8.93E-05
206	0.000296654
205.5	-1.04E-05
205	-5.52E-05
204.5	0.000283962
204	4.15E-05
203.5	0.000229813
203	0.000164651
202.5	-0.000150817
202	-0.000296794
201.5	0.000452148
201	-0.00014589
200.5	0.00019455
200	-0.000358753
