Wavelength_nm	Transmission
804	3.5584999e-05
805	4.0243998e-05
806	4.8581998e-05
807	5.8648999e-05
808	6.9428002e-05
809	7.4843003e-05
810	8.0680999e-05
811	8.6974003e-05
812	8.3822997e-05
813	7.3545001e-05
814	6.4528002e-05
815	5.6616002e-05
816	6.0064998e-05
817	6.4813998e-05
818	6.9939e-05
819	7.0795002e-05
820	6.1416999e-05
821	5.3281001e-05
822	4.6222998e-05
823	3.7548001e-05
824	2.9534e-05
825	2.3230001e-05
826	1.8500999e-05
827	1.8664001e-05
828	1.8827999e-05
829	1.8994e-05
830	2.1395999e-05
831	2.7878999e-05
832	3.6326001e-05
833	4.7333e-05
834	5.6821002e-05
835	6.6945002e-05
836	7.8873003e-05
837	8.7521003e-05
838	7.6302997e-05
839	6.6524e-05
840	5.7998001e-05
841	5.5868e-05
842	5.7746998e-05
843	5.9688999e-05
844	6.1696002e-05
845	5.9933998e-05
846	5.8130001e-05
847	5.6380999e-05
848	5.0704999e-05
849	4.0006002e-05
850	3.1565e-05
