# Prizmatix LED-UHP-T SR normalized spectral data
# Source_file Prizmatix.csv
# Entry UHP-T-495-SR_Prizmatix
# Peak_wavelength_nm 496
# Dominant_wavelength_nm 498
# FWHM_nm 33
# Total_power_mW 840
Wavelength_nm	Relative_Intensity
530	0.13306451612903225
530.5	0.12862903225806452
531	0.12379032258064517
531.5	0.11975806451612903
532	0.1153225806451613
532.5	0.11129032258064517
533	0.10766129032258065
533.5	0.10403225806451613
534	0.10080645161290322
534.5	0.09717741935483871
535	0.0939516129032258
535.5	0.09112903225806451
536	0.08790322580645162
536.5	0.08508064516129032
537	0.08225806451612903
537.5	0.07943548387096774
538	0.07701612903225806
538.5	0.07459677419354839
539	0.0721774193548387
539.5	0.06975806451612904
540	0.06774193548387097
540.5	0.06532258064516129
541	0.06370967741935483
541.5	0.06169354838709677
542	0.05967741935483871
542.5	0.05766129032258065
543	0.05604838709677419
543.5	0.05443548387096774
544	0.05282258064516129
544.5	0.05120967741935484
545	0.04959677419354839
545.5	0.04798387096774193
546	0.046370967741935484
546.5	0.04516129032258064
547	0.043548387096774194
547.5	0.04233870967741935
548	0.04112903225806452
548.5	0.039959677419354835
549	0.03879032258064516
549.5	0.03778225806451613
550	0.036774193548387096
550.5	0.0357258064516129
551	0.03471774193548387
551.5	0.03366935483870968
552	0.032701612903225805
552.5	0.03173387096774194
553	0.030846774193548386
553.5	0.030000000000000002
554	0.029112903225806452
554.5	0.028225806451612902
555	0.02737903225806452
555.5	0.026693548387096776
556	0.026008064516129033
556.5	0.025403225806451612
557	0.02471774193548387
557.5	0.02403225806451613
558	0.023346774193548386
558.5	0.022741935483870965
559	0.02217741935483871
559.5	0.021612903225806453
560	0.021008064516129032
560.5	0.02036290322580645
561	0.019798387096774193
561.5	0.019233870967741935
562	0.018669354838709677
562.5	0.018145161290322582
563	0.017661290322580642
563.5	0.017217741935483873
564	0.016774193548387096
564.5	0.016330645161290323
565	0.01596774193548387
565.5	0.015685483870967742
566	0.015362903225806452
566.5	0.01504032258064516
567	0.01467741935483871
567.5	0.014274193548387095
568	0.013991935483870968
568.5	0.013709677419354839
569	0.013467741935483871
569.5	0.013266129032258064
570	0.013064516129032257
570.5	0.012862903225806452
571	0.012661290322580645
571.5	0.012419354838709677
572	0.012298387096774194
572.5	0.012177419354838709
573	0.012056451612903226
573.5	0.012016129032258065
574	0.011854838709677419
574.5	0.011733870967741936
575	0.011653225806451612
575.5	0.01157258064516129
576	0.011451612903225807
576.5	0.011330645161290323
577	0.01125
577.5	0.011169354838709677
578	0.011048387096774193
578.5	0.011008064516129033
579	0.01096774193548387
579.5	0.010887096774193548
580	0.010806451612903226
580.5	0.010725806451612904
581	0.010685483870967741
581.5	0.01064516129032258
582	0.01060483870967742
582.5	0.010524193548387097
583	0.010403225806451612
583.5	0.010241935483870966
584	0.010080645161290322
584.5	0.01
585	0.01
585.5	0.00995967741935484
586	0.009879032258064515
586.5	0.009838709677419354
587	0.009758064516129032
587.5	0.00967741935483871
588	0.009637096774193547
588.5	0.009637096774193547
589	0.009435483870967742
589.5	0.009274193548387096
590	0.009112903225806452
590.5	0.008991935483870969
591	0.008911290322580645
591.5	0.008830645161290321
592	0.008790322580645162
592.5	0.00870967741935484
593	0.008629032258064516
593.5	0.008669354838709677
594	0.008669354838709677
594.5	0.008669354838709677
595	0.008588709677419355
595.5	0.008467741935483872
596	0.008306451612903226
596.5	0.008225806451612902
597	0.008185483870967743
597.5	0.00814516129032258
598	0.00814516129032258
598.5	0.00810483870967742
599	0.00814516129032258
599.5	0.008225806451612902
600	0.008266129032258065
600.5	0.008266129032258065
601	0.008225806451612902
601.5	0.008225806451612902
602	0.008225806451612902
602.5	0.008185483870967743
603	0.00814516129032258
603.5	0.008064516129032258
604	0.008024193548387097
604.5	0.007983870967741936
605	0.007983870967741936
605.5	0.007943548387096775
606	0.007943548387096775
606.5	0.008024193548387097
607	0.008024193548387097
607.5	0.007983870967741936
608	0.007943548387096775
608.5	0.007862903225806451
609	0.00782258064516129
609.5	0.00778225806451613
610	0.00778225806451613
610.5	0.00782258064516129
611	0.007903225806451614
611.5	0.007903225806451614
612	0.00782258064516129
612.5	0.00778225806451613
613	0.00778225806451613
613.5	0.007862903225806451
614	0.007943548387096775
614.5	0.007943548387096775
615	0.007903225806451614
615.5	0.007943548387096775
616	0.008024193548387097
616.5	0.00810483870967742
617	0.00810483870967742
617.5	0.008064516129032258
618	0.008024193548387097
618.5	0.007943548387096775
619	0.007903225806451614
619.5	0.00782258064516129
620	0.007741935483870968
620.5	0.007620967741935484
621	0.007500000000000001
621.5	0.007379032258064517
622	0.007379032258064517
622.5	0.007459677419354839
623	0.007459677419354839
623.5	0.007459677419354839
624	0.007379032258064517
624.5	0.0072983870967741945
625	0.0072983870967741945
625.5	0.0072983870967741945
626	0.007258064516129033
626.5	0.0070967741935483875
627	0.006935483870967742
627.5	0.0068548387096774195
628	0.0068548387096774195
628.5	0.006814516129032258
629	0.0068548387096774195
629.5	0.006895161290322581
630	0.006895161290322581
630.5	0.006935483870967742
631	0.0069758064516129035
631.5	0.0069758064516129035
632	0.0069758064516129035
632.5	0.006935483870967742
633	0.006895161290322581
633.5	0.006895161290322581
634	0.0068548387096774195
634.5	0.006814516129032258
635	0.0067338709677419355
635.5	0.0066532258064516125
636	0.006612903225806451
636.5	0.006612903225806451
637	0.0066935483870967745
637.5	0.0067338709677419355
638	0.0067338709677419355
638.5	0.006814516129032258
639	0.0068548387096774195
639.5	0.006935483870967742
640	0.0069758064516129035
640.5	0.007056451612903226
641	0.007137096774193548
641.5	0.007217741935483871
642	0.007338709677419355
642.5	0.007379032258064517
643	0.007459677419354839
643.5	0.007540322580645161
644	0.007580645161290323
644.5	0.007661290322580645
645	0.007701612903225807
645.5	0.00778225806451613
646	0.00782258064516129
646.5	0.007903225806451614
647	0.007943548387096775
647.5	0.007903225806451614
648	0.007862903225806451
648.5	0.00782258064516129
649	0.00782258064516129
649.5	0.00778225806451613
650	0.00778225806451613
650.5	0.007701612903225807
651	0.007620967741935484
651.5	0.007580645161290323
652	0.007500000000000001
652.5	0.007379032258064517
653	0.007258064516129033
653.5	0.0070967741935483875
654	0.0069758064516129035
654.5	0.006935483870967742
655	0.006895161290322581
655.5	0.006814516129032258
656	0.006774193548387097
656.5	0.0066532258064516125
657	0.0065725806451612905
657.5	0.006612903225806451
658	0.0066532258064516125
658.5	0.0066532258064516125
659	0.006612903225806451
659.5	0.0065725806451612905
660	0.006491935483870968
660.5	0.006411290322580645
661	0.006290322580645161
661.5	0.006290322580645161
662	0.006290322580645161
662.5	0.006370967741935484
663	0.0064516129032258064
663.5	0.006491935483870968
664	0.0065322580645161285
664.5	0.006491935483870968
665	0.0065322580645161285
665.5	0.0065725806451612905
666	0.006612903225806451
666.5	0.006612903225806451
667	0.0066935483870967745
667.5	0.0066935483870967745
668	0.0066532258064516125
668.5	0.006612903225806451
669	0.0065725806451612905
669.5	0.006612903225806451
670	0.0066532258064516125
670.5	0.006814516129032258
671	0.006935483870967742
671.5	0.006935483870967742
672	0.0068548387096774195
672.5	0.006814516129032258
673	0.006774193548387097
673.5	0.006774193548387097
674	0.006814516129032258
674.5	0.0068548387096774195
675	0.006895161290322581
675.5	0.006895161290322581
676	0.006935483870967742
676.5	0.0069758064516129035
677	0.006935483870967742
677.5	0.0068548387096774195
678	0.006895161290322581
678.5	0.006895161290322581
679	0.006935483870967742
679.5	0.0069758064516129035
680	0.006895161290322581
680.5	0.006774193548387097
681	0.0066935483870967745
681.5	0.006612903225806451
682	0.006612903225806451
682.5	0.006612903225806451
683	0.0066532258064516125
683.5	0.006612903225806451
684	0.0065725806451612905
684.5	0.0065322580645161285
685	0.0064516129032258064
685.5	0.006370967741935484
686	0.006290322580645161
686.5	0.00625
687	0.00625
687.5	0.00625
688	0.00625
688.5	0.006209677419354838
689	0.0061290322580645155
689.5	0.0061290322580645155
690	0.0061290322580645155
690.5	0.006209677419354838
691	0.006290322580645161
691.5	0.0063306451612903224
692	0.0063306451612903224
692.5	0.006411290322580645
693	0.006491935483870968
693.5	0.0064516129032258064
694	0.006411290322580645
694.5	0.006411290322580645
695	0.006411290322580645
695.5	0.0064516129032258064
696	0.0064516129032258064
696.5	0.006411290322580645
697	0.0064516129032258064
697.5	0.0064516129032258064
698	0.0064516129032258064
698.5	0.0064516129032258064
699	0.006411290322580645
699.5	0.006491935483870968
700	0.0065322580645161285
700.5	0.006491935483870968
701	0.0065322580645161285
701.5	0.0065322580645161285
702	0.0065322580645161285
702.5	0.006411290322580645
703	0.006411290322580645
703.5	0.0064516129032258064
704	0.006491935483870968
704.5	0.006612903225806451
705	0.0066935483870967745
705.5	0.006774193548387097
706	0.006895161290322581
706.5	0.006935483870967742
707	0.006935483870967742
707.5	0.007016129032258064
708	0.007056451612903226
708.5	0.007056451612903226
709	0.007016129032258064
709.5	0.0069758064516129035
710	0.006935483870967742
710.5	0.006935483870967742
711	0.006895161290322581
711.5	0.0068548387096774195
712	0.006895161290322581
712.5	0.006935483870967742
713	0.006895161290322581
713.5	0.006814516129032258
714	0.006774193548387097
714.5	0.0066532258064516125
715	0.0065725806451612905
715.5	0.0064516129032258064
716	0.0064516129032258064
716.5	0.006411290322580645
717	0.0064516129032258064
717.5	0.006411290322580645
718	0.006370967741935484
718.5	0.006290322580645161
719	0.00625
719.5	0.006290322580645161
720	0.006290322580645161
720.5	0.006209677419354838
721	0.006169354838709677
721.5	0.0061290322580645155
722	0.006088709677419354
722.5	0.0061290322580645155
723	0.006169354838709677
723.5	0.006169354838709677
724	0.006169354838709677
724.5	0.00625
725	0.006290322580645161
725.5	0.006370967741935484
726	0.006370967741935484
726.5	0.006370967741935484
727	0.006411290322580645
727.5	0.006491935483870968
728	0.006612903225806451
728.5	0.0066532258064516125
729	0.006612903225806451
729.5	0.0065725806451612905
730	0.006612903225806451
730.5	0.0066935483870967745
731	0.0067338709677419355
731.5	0.006774193548387097
732	0.006774193548387097
732.5	0.0067338709677419355
733	0.0067338709677419355
733.5	0.0067338709677419355
734	0.006774193548387097
734.5	0.0067338709677419355
735	0.0066532258064516125
735.5	0.0065322580645161285
736	0.0064516129032258064
736.5	0.0064516129032258064
737	0.0064516129032258064
737.5	0.0064516129032258064
738	0.0064516129032258064
738.5	0.0064516129032258064
739	0.006491935483870968
739.5	0.0064516129032258064
740	0.0064516129032258064
740.5	0.0063306451612903224
741	0.006290322580645161
741.5	0.006290322580645161
742	0.00625
742.5	0.006209677419354838
743	0.006209677419354838
743.5	0.0061290322580645155
744	0.006088709677419354
744.5	0.006169354838709677
745	0.00625
745.5	0.006290322580645161
746	0.00625
746.5	0.006169354838709677
747	0.006088709677419354
747.5	0.006048387096774193
748	0.005967741935483871
748.5	0.006008064516129032
749	0.006048387096774193
749.5	0.006088709677419354
750	0.0061290322580645155
750.5	0.006209677419354838
751	0.006209677419354838
751.5	0.006290322580645161
752	0.0063306451612903224
752.5	0.006411290322580645
753	0.0065322580645161285
753.5	0.0065725806451612905
754	0.0065725806451612905
754.5	0.0065322580645161285
755	0.0065725806451612905
755.5	0.0066935483870967745
756	0.006895161290322581
756.5	0.007016129032258064
757	0.007137096774193548
757.5	0.007217741935483871
758	0.007258064516129033
758.5	0.0072983870967741945
759	0.007338709677419355
759.5	0.007258064516129033
760	0.0072983870967741945
760.5	0.007258064516129033
761	0.007217741935483871
761.5	0.007217741935483871
762	0.00717741935483871
762.5	0.007137096774193548
763	0.0070967741935483875
763.5	0.007016129032258064
764	0.006935483870967742
764.5	0.0068548387096774195
765	0.0067338709677419355
765.5	0.006612903225806451
766	0.0065725806451612905
766.5	0.006491935483870968
767	0.006411290322580645
767.5	0.006370967741935484
768	0.006370967741935484
768.5	0.006411290322580645
769	0.006411290322580645
769.5	0.0064516129032258064
770	0.0065322580645161285
770.5	0.006491935483870968
771	0.0065322580645161285
771.5	0.0065725806451612905
772	0.006612903225806451
772.5	0.0067338709677419355
773	0.006774193548387097
773.5	0.006774193548387097
774	0.0068548387096774195
774.5	0.006895161290322581
775	0.0068548387096774195
775.5	0.006814516129032258
776	0.006774193548387097
776.5	0.006774193548387097
777	0.0067338709677419355
777.5	0.0067338709677419355
778	0.006814516129032258
778.5	0.006814516129032258
779	0.0067338709677419355
779.5	0.006774193548387097
780	0.0067338709677419355
780.5	0.0067338709677419355
781	0.0066532258064516125
781.5	0.0066532258064516125
782	0.0066935483870967745
782.5	0.0067338709677419355
783	0.0066532258064516125
783.5	0.0066532258064516125
784	0.0066935483870967745
784.5	0.0067338709677419355
785	0.006814516129032258
785.5	0.006935483870967742
786	0.007016129032258064
786.5	0.007016129032258064
787	0.006935483870967742
787.5	0.006935483870967742
788	0.0069758064516129035
788.5	0.0070967741935483875
789	0.007137096774193548
789.5	0.0070967741935483875
790	0.007016129032258064
790.5	0.0069758064516129035
791	0.006935483870967742
791.5	0.007016129032258064
792	0.0070967741935483875
792.5	0.007217741935483871
