Wavelength_nm	Transmission
503	9.5000001e-07
504	9.5000001e-07
505	9.5000001e-07
506	9.5000001e-07
507	9.5000001e-07
508	9.5000001e-07
509	9.5000001e-07
510	9.5000001e-07
511	9.5000001e-07
512	9.5000001e-07
513	9.5000001e-07
514	9.5000001e-07
515	9.5000001e-07
516	9.5000001e-07
517	9.5000001e-07
518	9.5000001e-07
519	9.5000001e-07
520	9.5000001e-07
521	9.5000001e-07
522	9.5000001e-07
523	9.5000001e-07
524	9.5000001e-07
525	9.5000001e-07
526	9.5000001e-07
527	9.5000001e-07
528	9.5000001e-07
529	9.5000001e-07
530	9.5000001e-07
531	9.5000001e-07
532	9.5000001e-07
533	9.5000001e-07
534	9.5000001e-07
535	9.5000001e-07
536	9.5000001e-07
537	9.5000001e-07
538	9.5000001e-07
539	9.5000001e-07
540	9.5000001e-07
541	9.5000001e-07
542	9.5000001e-07
543	9.5000001e-07
544	9.5000001e-07
545	9.5000001e-07
546	9.5000001e-07
547	9.5000001e-07
548	9.5000001e-07
549	9.5000001e-07
550	1.19923e-06
551	4.46792e-06
552	3.18643e-05
553	0.00031977199
554	0.0052683102
555	0.148586
556	0.75157797
557	0.97483897
558	0.97675902
559	0.97701401
560	0.97848701
561	0.97296399
562	0.97895497
563	0.97359198
564	0.96521199
565	0.90536797
566	0.37480101
567	0.0284341
568	0.00188829
569	0.000224793
570	2.3014099e-05
571	3.6280301e-06
572	9.5000001e-07
573	9.5000001e-07
574	9.5000001e-07
575	9.5000001e-07
576	9.5000001e-07
577	9.5000001e-07
578	9.5000001e-07
579	9.5000001e-07
580	9.5000001e-07
581	9.5000001e-07
582	9.5000001e-07
583	9.5000001e-07
584	9.5000001e-07
585	9.5000001e-07
586	9.5000001e-07
587	9.5000001e-07
588	9.5000001e-07
589	9.5000001e-07
590	9.5000001e-07
591	9.5000001e-07
592	9.5000001e-07
593	9.5000001e-07
594	9.5000001e-07
595	9.5000001e-07
596	9.5000001e-07
597	9.5000001e-07
598	9.5000001e-07
599	9.5000001e-07
600	9.5000001e-07
601	9.5000001e-07
602	9.5000001e-07
603	9.5000001e-07
604	9.5000001e-07
605	9.5000001e-07
606	9.5000001e-07
607	9.5000001e-07
608	9.5000001e-07
609	9.5000001e-07
610	9.5000001e-07
611	9.5000001e-07
612	9.5000001e-07
613	9.5000001e-07
614	9.5000001e-07
615	9.5000001e-07
616	9.5000001e-07
617	9.5000001e-07
618	9.5000001e-07
619	9.5000001e-07
620	9.5000001e-07
621	9.5000001e-07
622	9.5000001e-07
623	9.5000001e-07
624	9.5000001e-07
625	9.5000001e-07
626	9.5000001e-07
627	9.5000001e-07
628	9.5000001e-07
629	9.5000001e-07
630	9.5000001e-07
631	9.5000001e-07
632	9.5000001e-07
633	9.5000001e-07
634	9.5000001e-07
635	9.5000001e-07
636	9.5000001e-07
637	9.5000001e-07
638	9.5000001e-07
639	9.5000001e-07
640	9.5000001e-07
641	9.5000001e-07
642	9.5000001e-07
643	9.5000001e-07
644	9.5000001e-07
645	9.5000001e-07
646	9.5000001e-07
647	9.5000001e-07
648	9.5000001e-07
649	9.5000001e-07
650	9.5000001e-07
651	9.5000001e-07
652	9.5000001e-07
653	9.5000001e-07
654	9.5000001e-07
655	9.5000001e-07
656	9.5000001e-07
657	9.5000001e-07
658	9.5000001e-07
659	9.5000001e-07
660	9.5000001e-07
661	9.5000001e-07
662	9.5000001e-07
663	9.5000001e-07
664	9.5000001e-07
665	9.5000001e-07
666	9.5000001e-07
667	9.5000001e-07
668	9.5000001e-07
669	1.9107799e-06
670	2.9202499e-06
671	3.0656499e-06
672	3.11902e-06
673	3.00634e-06
674	2.6154e-06
675	2.5172901e-06
676	2.8546499e-06
677	2.5935101e-06
678	2.4221199e-06
679	2.6996099e-06
680	2.03727e-06
681	1.66369e-06
682	1.7061e-06
683	1.49179e-06
684	1.15003e-06
685	9.5314499e-07
686	9.5000001e-07
687	9.5000001e-07
688	1.01408e-06
689	9.5000001e-07
690	9.5000001e-07
691	9.9139402e-07
692	9.5000001e-07
693	9.5000001e-07
694	9.5000001e-07
695	9.5000001e-07
696	9.5000001e-07
697	9.5000001e-07
698	9.5000001e-07
699	9.5000001e-07
700	1.09046e-06
701	9.5000001e-07
702	9.5000001e-07
703	9.5000001e-07
704	9.5000001e-07
705	9.5000001e-07
706	9.5000001e-07
707	9.5000001e-07
708	9.5000001e-07
709	9.5000001e-07
710	9.5000001e-07
711	9.5000001e-07
712	9.5000001e-07
713	9.5000001e-07
714	9.5000001e-07
715	9.5000001e-07
716	9.5000001e-07
717	9.5000001e-07
718	9.5000001e-07
719	9.5000001e-07
720	9.5000001e-07
721	9.5000001e-07
722	9.5000001e-07
723	9.5000001e-07
724	9.5000001e-07
725	9.5000001e-07
726	9.5000001e-07
727	9.5000001e-07
728	9.5000001e-07
729	9.5000001e-07
730	9.5000001e-07
731	9.5000001e-07
732	9.5000001e-07
733	1.06866e-06
734	9.5000001e-07
735	9.5000001e-07
736	9.5000001e-07
737	9.5000001e-07
738	9.5000001e-07
739	9.5000001e-07
740	9.5000001e-07
741	1.03168e-06
742	9.5000001e-07
743	9.5000001e-07
744	9.5000001e-07
745	9.5000001e-07
746	9.5000001e-07
747	1.2880899e-06
748	9.5000001e-07
749	1.41563e-06
750	1.23112e-06
751	2.4092101e-06
752	1.29e-06
753	1.65364e-06
754	2.0012601e-06
755	9.5000001e-07
756	9.5000001e-07
757	9.5000001e-07
758	9.5000001e-07
759	1.28721e-06
760	9.5000001e-07
761	9.5000001e-07
762	9.5000001e-07
763	1.29556e-06
764	1.05348e-06
765	1.17462e-06
766	1.53697e-06
767	3.9626698e-06
768	3.9356401e-06
769	2.5080899e-06
770	9.5000001e-07
771	9.5000001e-07
772	1.5529901e-06
773	9.5000001e-07
774	9.5000001e-07
775	9.5000001e-07
776	9.5000001e-07
777	9.5000001e-07
778	9.5000001e-07
779	9.5000001e-07
780	9.5000001e-07
781	9.5000001e-07
782	1.27992e-06
783	9.5000001e-07
784	9.5000001e-07
785	9.5000001e-07
786	9.5000001e-07
787	9.5000001e-07
788	1.23334e-06
789	9.5000001e-07
790	3.0086301e-06
791	2.92001e-06
792	9.5000001e-07
793	9.5000001e-07
794	9.5000001e-07
795	2.9012399e-06
796	1.64081e-06
797	9.5000001e-07
798	9.5000001e-07
799	3.68272e-06
800	9.5000001e-07
801	9.5000001e-07
802	9.5000001e-07
803	9.5000001e-07
804	9.5000001e-07
805	9.5000001e-07
806	9.5000001e-07
807	9.5000001e-07
808	9.5000001e-07
809	9.5000001e-07
810	9.5000001e-07
811	9.5000001e-07
812	9.5000001e-07
813	9.5000001e-07
814	9.5000001e-07
815	9.5000001e-07
816	9.5000001e-07
817	9.5000001e-07
818	9.5000001e-07
819	9.5000001e-07
820	9.5000001e-07
821	9.5000001e-07
822	9.5000001e-07
823	9.5000001e-07
824	9.5000001e-07
825	9.5000001e-07
826	9.5000001e-07
827	9.5000001e-07
828	9.5000001e-07
829	9.5000001e-07
830	9.5000001e-07
831	1.08136e-06
832	9.5000001e-07
833	1.30133e-06
834	9.5000001e-07
835	9.5625899e-07
836	9.5000001e-07
837	9.5000001e-07
838	9.5000001e-07
839	9.5000001e-07
840	9.5000001e-07
841	9.5000001e-07
842	9.5000001e-07
843	9.5000001e-07
844	9.5000001e-07
845	9.5000001e-07
846	9.5000001e-07
847	9.5000001e-07
848	9.5000001e-07
849	9.5000001e-07
850	9.5000001e-07
